Reference;Distorted;Metric;Metric_val;Mask;Subjective
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_31.mp4;psnr;36.675;False;2.28471397898669
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_35.mp4;psnr;34.983;False;1.83378496687532
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_38.mp4;psnr;33.85;False;1.1440304030700343
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_53.mp4;psnr;35.839;False;1.9865801423481209
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_59.mp4;psnr;34.395;False;1.358473166098105
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_63.mp4;psnr;32.936;False;0.4175091968946662
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_32.mp4;psnr;35.357;False;1.781014104055952
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_34.mp4;psnr;34.249;False;1.4480469127723332
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_37.mp4;psnr;32.711;False;0.0
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_32.mp4;psnr;36.972;False;2.390393673389352
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_34.mp4;psnr;35.921;False;2.0215291470432177
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_37.mp4;psnr;34.512;False;1.2236689734030275
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_35.mp4;psnr;41.614;True;2.4327602530813377
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_39.mp4;psnr;40.36;True;2.439483496223989
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_42.mp4;psnr;39.494;True;1.8296463835402008
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_36.mp4;psnr;39.663;True;2.840250767668131
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_40.mp4;psnr;38.97;True;2.478476807190872
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_44.mp4;psnr;38.257;True;2.2101160738811627
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_50.mp4;psnr;40.916;True;2.2669291650695715
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_56.mp4;psnr;39.636;True;1.94654345573584
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_60.mp4;psnr;38.719;True;1.5724487253834094
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_31.mp4;psnr;40.437;True;2.28471397898669
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_35.mp4;psnr;38.902;True;1.83378496687532
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_38.mp4;psnr;37.845;True;1.1440304030700343
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_53.mp4;psnr;39.661;True;1.9865801423481209
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_59.mp4;psnr;38.339;True;1.358473166098105
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_63.mp4;psnr;36.977;True;0.4175091968946662
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_32.mp4;psnr;39.245;True;1.781014104055952
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_34.mp4;psnr;38.228;True;1.4480469127723332
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_37.mp4;psnr;36.812;True;0.0
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_32.mp4;psnr;40.708;True;2.390393673389352
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_34.mp4;psnr;39.768;True;2.0215291470432177
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_37.mp4;psnr;38.489;True;1.2236689734030275
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_35.mp4;ssim;0.8989;False;2.4327602530813377
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_39.mp4;ssim;0.8595;False;2.439483496223989
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_42.mp4;ssim;0.8303;False;1.8296463835402008
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_36.mp4;ssim;0.8812;False;2.840250767668131
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_40.mp4;ssim;0.8525;False;2.478476807190872
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_44.mp4;ssim;0.8215;False;2.2101160738811627
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_50.mp4;ssim;0.8981;False;2.2669291650695715
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_56.mp4;ssim;0.8598;False;1.94654345573584
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_60.mp4;ssim;0.8338;False;1.5724487253834094
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_31.mp4;ssim;0.8843;False;2.28471397898669
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_35.mp4;ssim;0.8438;False;1.83378496687532
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_38.mp4;ssim;0.8141;False;1.1440304030700343
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_53.mp4;ssim;0.8684;False;1.9865801423481209
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_59.mp4;ssim;0.8272;False;1.358473166098105
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_63.mp4;ssim;0.7907;False;0.4175091968946662
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_32.mp4;ssim;0.855;False;1.781014104055952
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_34.mp4;ssim;0.8118;False;1.4480469127723332
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_37.mp4;ssim;0.7625;False;0.0
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_32.mp4;ssim;0.895;False;2.390393673389352
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_34.mp4;ssim;0.8657;False;2.0215291470432177
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_37.mp4;ssim;0.8215;False;1.2236689734030275
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_35.mp4;ssim;0.8974;True;2.4327602530813377
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_39.mp4;ssim;0.8581;True;2.439483496223989
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_42.mp4;ssim;0.8289;True;1.8296463835402008
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_36.mp4;ssim;0.8789;True;2.840250767668131
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_40.mp4;ssim;0.8501;True;2.478476807190872
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_44.mp4;ssim;0.819;True;2.2101160738811627
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_50.mp4;ssim;0.8964;True;2.2669291650695715
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_56.mp4;ssim;0.8582;True;1.94654345573584
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_60.mp4;ssim;0.832;True;1.5724487253834094
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_31.mp4;ssim;0.8829;True;2.28471397898669
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_35.mp4;ssim;0.8421;True;1.83378496687532
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_38.mp4;ssim;0.8121;True;1.1440304030700343
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_53.mp4;ssim;0.8664;True;1.9865801423481209
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_59.mp4;ssim;0.8251;True;1.358473166098105
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_63.mp4;ssim;0.7883;True;0.4175091968946662
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_32.mp4;ssim;0.8531;True;1.781014104055952
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_34.mp4;ssim;0.8098;True;1.4480469127723332
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_37.mp4;ssim;0.7605;True;0.0
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_32.mp4;ssim;0.8935;True;2.390393673389352
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_34.mp4;ssim;0.8642;True;2.0215291470432177
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_37.mp4;ssim;0.8198;True;1.2236689734030275
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_35.mp4;vmaf;74.752;False;2.4327602530813377
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_39.mp4;vmaf;65.143;False;2.439483496223989
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_42.mp4;vmaf;58.096;False;1.8296463835402008
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_36.mp4;vmaf;78.687;False;2.840250767668131
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_40.mp4;vmaf;69.685;False;2.478476807190872
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_44.mp4;vmaf;60.62;False;2.2101160738811627
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_50.mp4;vmaf;70.696;False;2.2669291650695715
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_56.mp4;vmaf;60.525;False;1.94654345573584
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_60.mp4;vmaf;53.049;False;1.5724487253834094
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_31.mp4;vmaf;66.822;False;2.28471397898669
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_35.mp4;vmaf;55.171;False;1.83378496687532
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_38.mp4;vmaf;46.953;False;1.1440304030700343
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_53.mp4;vmaf;64.239;False;1.9865801423481209
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_59.mp4;vmaf;53.497;False;1.358473166098105
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_63.mp4;vmaf;43.478;False;0.4175091968946662
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_32.mp4;vmaf;61.151;False;1.781014104055952
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_34.mp4;vmaf;52.852;False;1.4480469127723332
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_37.mp4;vmaf;42.439;False;0.0
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_32.mp4;vmaf;70.698;False;2.390393673389352
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_34.mp4;vmaf;63.326;False;2.0215291470432177
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_37.mp4;vmaf;52.442;False;1.2236689734030275
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_35.mp4;vmaf;74.572;True;2.4327602530813377
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_39.mp4;vmaf;64.956;True;2.439483496223989
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_42.mp4;vmaf;57.826;True;1.8296463835402008
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_36.mp4;vmaf;78.445;True;2.840250767668131
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_40.mp4;vmaf;69.46;True;2.478476807190872
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_44.mp4;vmaf;60.356;True;2.2101160738811627
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_50.mp4;vmaf;70.357;True;2.2669291650695715
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_56.mp4;vmaf;60.158;True;1.94654345573584
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_60.mp4;vmaf;52.6;True;1.5724487253834094
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_31.mp4;vmaf;66.536;True;2.28471397898669
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_35.mp4;vmaf;54.76;True;1.83378496687532
mountain_dog_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_mountain_dog_38.mp4;vmaf;46.413;True;1.1440304030700343
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_53.mp4;vmaf;63.872;True;1.9865801423481209
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_59.mp4;vmaf;53.062;True;1.358473166098105
mountain_dog_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_mountain_dog_63.mp4;vmaf;42.863;True;0.4175091968946662
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_32.mp4;vmaf;60.818;True;1.781014104055952
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_34.mp4;vmaf;52.462;True;1.4480469127723332
mountain_dog_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_mountain_dog_37.mp4;vmaf;41.927;True;0.0
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_32.mp4;vmaf;70.428;True;2.390393673389352
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_34.mp4;vmaf;63.051;True;2.0215291470432177
mountain_dog_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_mountain_dog_37.mp4;vmaf;52.137;True;1.2236689734030275
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_41.mp4;psnr;31.585;False;4.6838389059052
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_45.mp4;psnr;29.404;False;3.9381495109300415
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_50.mp4;psnr;27.848;False;2.7804859826463257
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_41.mp4;psnr;29.972;False;4.909338498488629
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_45.mp4;psnr;28.615;False;4.324195277834711
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_50.mp4;psnr;27.32;False;2.9425481509121214
pool_underwater_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_pool_underwater_58.mp4;psnr;31.149;False;4.5577894534108285
pool_underwater_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_pool_underwater_63.mp4;psnr;28.651;False;3.3074719359342404
pool_underwater_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_pool_underwater_36.mp4;psnr;30.181;False;4.111809630832434
pool_underwater_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_pool_underwater_40.mp4;psnr;28.18;False;3.393100826853356
pool_underwater_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_pool_underwater_43.mp4;psnr;26.984;False;2.180024295399664
pool_underwater_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_pool_underwater_60.mp4;psnr;29.627;False;3.719495971618657
pool_underwater_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_pool_underwater_63.mp4;psnr;27.996;False;3.0387643821390693
pool_underwater_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_pool_underwater_35.mp4;psnr;29.603;False;3.668365881859909
pool_underwater_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_pool_underwater_39.mp4;psnr;26.97;False;1.8044571894740733
pool_underwater_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_pool_underwater_42.mp4;psnr;25.581;False;0.0
pool_underwater_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_pool_underwater_36.mp4;psnr;31.271;False;4.503874876391317
pool_underwater_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_pool_underwater_39.mp4;psnr;29.479;False;3.836297858188325
pool_underwater_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_pool_underwater_42.mp4;psnr;27.841;False;2.7026546981471595
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_41.mp4;psnr;35.861;True;4.6838389059052
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_45.mp4;psnr;33.756;True;3.9381495109300415
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_50.mp4;psnr;32.236;True;2.7804859826463257
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_41.mp4;psnr;34.28;True;4.909338498488629
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_45.mp4;psnr;32.96;True;4.324195277834711
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_50.mp4;psnr;31.685;True;2.9425481509121214
pool_underwater_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_pool_underwater_58.mp4;psnr;35.455;True;4.5577894534108285
pool_underwater_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_pool_underwater_63.mp4;psnr;33.039;True;3.3074719359342404
pool_underwater_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_pool_underwater_36.mp4;psnr;34.514;True;4.111809630832434
pool_underwater_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_pool_underwater_40.mp4;psnr;32.567;True;3.393100826853356
pool_underwater_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_pool_underwater_43.mp4;psnr;31.387;True;2.180024295399664
pool_underwater_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_pool_underwater_60.mp4;psnr;33.97;True;3.719495971618657
pool_underwater_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_pool_underwater_63.mp4;psnr;32.375;True;3.0387643821390693
pool_underwater_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_pool_underwater_35.mp4;psnr;33.94;True;3.668365881859909
pool_underwater_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_pool_underwater_39.mp4;psnr;31.372;True;1.8044571894740733
pool_underwater_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_pool_underwater_42.mp4;psnr;29.984;True;0.0
pool_underwater_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_pool_underwater_36.mp4;psnr;35.573;True;4.503874876391317
pool_underwater_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_pool_underwater_39.mp4;psnr;33.849;True;3.836297858188325
pool_underwater_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_pool_underwater_42.mp4;psnr;32.26;True;2.7026546981471595
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_41.mp4;ssim;0.8734;False;4.6838389059052
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_45.mp4;ssim;0.8149;False;3.9381495109300415
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_50.mp4;ssim;0.775;False;2.7804859826463257
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_41.mp4;ssim;0.8475;False;4.909338498488629
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_45.mp4;ssim;0.8017;False;4.324195277834711
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_50.mp4;ssim;0.767;False;2.9425481509121214
pool_underwater_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_pool_underwater_58.mp4;ssim;0.869;False;4.5577894534108285
pool_underwater_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_pool_underwater_63.mp4;ssim;0.8018;False;3.3074719359342404
pool_underwater_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_pool_underwater_36.mp4;ssim;0.8425;False;4.111809630832434
pool_underwater_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_pool_underwater_40.mp4;ssim;0.7844;False;3.393100826853356
pool_underwater_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_pool_underwater_43.mp4;ssim;0.7427;False;2.180024295399664
pool_underwater_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_pool_underwater_60.mp4;ssim;0.8313;False;3.719495971618657
pool_underwater_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_pool_underwater_63.mp4;ssim;0.7808;False;3.0387643821390693
pool_underwater_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_pool_underwater_35.mp4;ssim;0.8296;False;3.668365881859909
pool_underwater_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_pool_underwater_39.mp4;ssim;0.7315;False;1.8044571894740733
pool_underwater_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_pool_underwater_42.mp4;ssim;0.68;False;0.0
pool_underwater_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_pool_underwater_36.mp4;ssim;0.8729;False;4.503874876391317
pool_underwater_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_pool_underwater_39.mp4;ssim;0.8272;False;3.836297858188325
pool_underwater_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_pool_underwater_42.mp4;ssim;0.772;False;2.7026546981471595
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_41.mp4;ssim;0.8735;True;4.6838389059052
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_45.mp4;ssim;0.8158;True;3.9381495109300415
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_50.mp4;ssim;0.7767;True;2.7804859826463257
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_41.mp4;ssim;0.8468;True;4.909338498488629
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_45.mp4;ssim;0.8017;True;4.324195277834711
pool_underwater_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_50.mp4;ssim;0.7678;True;2.9425481509121214
pool_underwater_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_pool_underwater_58.mp4;ssim;0.8694;True;4.5577894534108285
pool_underwater_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_pool_underwater_63.mp4;ssim;0.8034;True;3.3074719359342404
pool_underwater_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_pool_underwater_36.mp4;ssim;0.8433;True;4.111809630832434
pool_underwater_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_pool_underwater_40.mp4;ssim;0.786;True;3.393100826853356
pool_underwater_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_pool_underwater_43.mp4;ssim;0.7448;True;2.180024295399664
